Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
2020-05-23,9209.287109,9185.0625,9302.501953,9118.108398
2020-05-24,8790.368164,9212.283203,9288.404297,8787.250977
2020-05-25,8906.93457,8786.107422,8951.005859,8719.667969
2020-05-26,8835.052734,8909.585938,8991.967773,8757.293945
2020-05-27,9181.017578,8837.380859,9203.320313,8834.157227
2020-05-28,9525.750977,9184.945313,9546.319336,9148.457031
2020-05-29,9439.124023,9528.355469,9573.666992,9379.338867
2020-05-30,9700.414063,9438.914063,9704.030273,9366.729492
2020-05-31,9461.058594,9700.105469,9700.34375,9432.296875
2020-06-01,10167.268555,9463.605469,10199.56543,9450.899414
2020-06-02,9529.803711,10162.973633,10182.34082,9460.571289
2020-06-03,9656.717773,9533.760742,9682.859375,9471.84668
2020-06-04,9800.636719,9655.854492,9887.610352,9525.24707
2020-06-05,9665.533203,9800.21582,9869.237305,9663.216797
2020-06-06,9653.679688,9664.904297,9773.431641,9591.024414
2020-06-07,9758.852539,9653.00293,9768.498047,9458.150391
2020-06-08,9771.489258,9760.063477,9782.306641,9675.885742
2020-06-09,9795.700195,9774.360352,9836.369141,9664.719727
2020-06-10,9870.094727,9794.119141,9908.896484,9728.291016
2020-06-11,9321.78125,9870.078125,9938.297852,9263.069336
2020-06-12,9480.84375,9320.69043,9540.46582,9285.851563
2020-06-13,9475.277344,9480.735352,9493.211914,9396.009766
2020-06-14,9386.788086,9477.553711,9482.270508,9347.59375
2020-06-15,9450.702148,9386.035156,9504.860352,8990.175781
2020-06-16,9538.024414,9454.266602,9579.430664,9400.445313
2020-06-17,9480.254883,9533.78418,9540.422852,9327.339844
2020-06-18,9411.84082,9481.567383,9482.782227,9328.395508
2020-06-19,9288.018555,9410.293945,9440.875977,9274.295898
2020-06-20,9332.34082,9290.959961,9394.97168,9247.379883
2020-06-21,9303.629883,9330.926758,9401.107422,9300.430664
2020-06-22,9648.717773,9300.915039,9655.073242,9296.87207
2020-06-23,9629.658203,9644.076172,9670.541016,9547.24707
2020-06-24,9313.610352,9632.149414,9680.367188,9278.233398
2020-06-25,9264.813477,9314.126953,9340.161133,9095.324219
2020-06-26,9162.917969,9260.995117,9310.516602,9101.738281
2020-06-27,9045.390625,9167.824219,9207.810547,8998.216797
2020-06-28,9143.582031,9048.460938,9197.546875,8975.525391
2020-06-29,9190.854492,9140.029297,9237.573242,9041.875977
2020-06-30,9137.993164,9185.581055,9217.835938,9084.837891
2020-07-01,9228.325195,9145.985352,9309.754883,9104.735352
2020-07-02,9123.410156,9231.139648,9274.962891,9036.623047
2020-07-03,9087.303711,9124.842773,9202.344727,9058.794922
2020-07-04,9132.488281,9084.233398,9183.295898,9053.629883
2020-07-05,9073.942383,9126.09082,9162.183594,8977.015625
2020-07-06,9375.474609,9072.849609,9375.474609,9058.664063
2020-07-07,9252.277344,9349.161133,9360.617188,9201.81543
2020-07-08,9428.333008,9253.020508,9450.335938,9249.5
2020-07-09,9277.967773,9427.994141,9431.378906,9234.999023
2020-07-10,9278.807617,9273.357422,9287.47168,9118.001953
2020-07-11,9240.34668,9277.511719,9293.532227,9199.485352
2020-07-12,9276.5,9241.054688,9319.418945,9197.450195
2020-07-13,9243.614258,9277.205078,9306.405273,9224.292969
2020-07-14,9243.213867,9238.703125,9283.841797,9171.661133
2020-07-15,9192.836914,9241.897461,9275.325195,9171.933594
2020-07-16,9132.227539,9191.980469,9214.3125,9088.947266
2020-07-17,9151.392578,9131.8125,9182.253906,9089.202148
2020-07-18,9159.040039,9151.183594,9230.983398,9100.824219
2020-07-19,9185.817383,9158.005859,9201.398438,9097.632813
2020-07-20,9164.231445,9187.220703,9214.270508,9137.509766
2020-07-21,9374.887695,9162.514648,9407.262695,9149.389648
2020-07-22,9525.363281,9375.080078,9530.518555,9319.65332
2020-07-23,9581.072266,9527.141602,9610.24707,9483.003906
2020-07-24,9536.892578,9585.514648,9623.336914,9481.454102
2020-07-25,9677.113281,9539.485352,9704.556641,9530.211914
2020-07-26,9905.166992,9680.234375,10023.807617,9652.847656
2020-07-27,10990.873047,9905.217773,11298.22168,9903.969727
2020-07-28,10912.823242,11017.463867,11204.327148,10632.631836
2020-07-29,11100.467773,10912.953125,11304.397461,10856.141602
2020-07-30,11111.213867,11099.833008,11169.356445,10895.455078
2020-07-31,11323.466797,11110.210938,11415.864258,10987.053711
2020-08-01,11759.592773,11322.570313,11794.775391,11239.682617
2020-08-02,11053.614258,11758.764648,12034.144531,11018.129883
2020-08-03,11246.348633,11043.768555,11453.079102,11012.415039
2020-08-04,11205.892578,11246.203125,11385.381836,11094.145508
2020-08-05,11747.022461,11203.823242,11786.617188,11158.285156
2020-08-06,11779.773438,11749.871094,11902.335938,11598.713867
2020-08-07,11601.472656,11778.894531,11898.038086,11408.59375
2020-08-08,11754.045898,11604.553711,11800.064453,11558.431641
2020-08-09,11675.739258,11737.325195,11806.056641,11548.78418
2020-08-10,11878.111328,11662.256836,12045.140625,11662.256836
2020-08-11,11410.525391,11881.647461,11932.710938,11195.708984
2020-08-12,11584.93457,11404.59668,11748.396484,11249.605469
2020-08-13,11784.137695,11588.405273,11796.396484,11216.87207
2020-08-14,11768.871094,11772.65918,12150.994141,11685.455078
2020-08-15,11865.698242,11768.697266,11963.203125,11768.697266
2020-08-16,11892.803711,11866.685547,11934.901367,11737.188477
2020-08-17,12254.402344,11895.658203,12359.056641,11806.696289
2020-08-18,11991.233398,12251.895508,12335.707031,11954.525391
2020-08-19,11758.283203,11990.884766,12028.923828,11687.333008
2020-08-20,11878.37207,11761.5,11900.411133,11710.063477
2020-08-21,11592.489258,11878.026367,11899.259766,11564.979492
2020-08-22,11681.825195,11585.477539,11689.407227,11448.805664
2020-08-23,11664.847656,11679.696289,11713.429688,11559.920898
2020-08-24,11774.595703,11663.689453,11807.631836,11623.25
2020-08-25,11366.134766,11773.588867,11778.299805,11189.850586
2020-08-26,11488.363281,11366.894531,11530.052734,11296.993164
2020-08-27,11323.397461,11485.608398,11570.786133,11185.941406
2020-08-28,11542.5,11325.295898,11545.615234,11316.422852
2020-08-29,11506.865234,11541.054688,11585.640625,11466.292969
2020-08-30,11711.505859,11508.713867,11715.264648,11492.381836
2020-08-31,11680.820313,11713.306641,11768.876953,11598.318359
2020-09-01,11970.478516,11679.316406,12067.081055,11601.128906
2020-09-02,11414.03418,11964.823242,11964.823242,11290.793945
2020-09-03,10245.296875,11407.191406,11443.022461,10182.464844
2020-09-04,10511.813477,10230.365234,10663.919922,10207.94043
2020-09-05,10169.567383,10512.530273,10581.571289,9946.675781
2020-09-06,10280.351563,10167.216797,10353.927734,10056.885742
2020-09-07,10369.563477,10280.998047,10399.15332,9916.493164
2020-09-08,10131.516602,10369.306641,10414.775391,9945.110352
2020-09-09,10242.347656,10134.151367,10350.542969,10017.250977
2020-09-10,10363.138672,10242.330078,10503.912109,10238.135742
2020-09-11,10400.915039,10369.02832,10434.922852,10140.836914
2020-09-12,10442.170898,10409.861328,10578.837891,10292.386719
2020-09-13,10323.755859,10452.399414,10577.214844,10224.330078
2020-09-14,10680.837891,10328.734375,10800.010742,10266.008789
2020-09-15,10796.951172,10677.754883,10938.631836,10656.459961
2020-09-16,10974.905273,10797.761719,11100.124023,10704.884766
2020-09-17,10948.990234,10973.251953,11037.420898,10774.62793
2020-09-18,10944.585938,10951.820313,11034.908203,10829.657227
2020-09-19,11094.34668,10933.75293,11134.092773,10909.618164
2020-09-20,10938.271484,11095.870117,11095.870117,10814.477539
2020-09-21,10462.259766,10934.925781,10988.304688,10380.260742
2020-09-22,10538.459961,10459.624023,10568.077148,10382.726563
2020-09-23,10246.186523,10535.492188,10537.828125,10197.865234
2020-09-24,10760.066406,10248.786133,10771.056641,10231.490234
2020-09-25,10692.716797,10761.109375,10777.696289,10578.914063
2020-09-26,10750.723633,10695.575195,10772.999023,10667.28125
2020-09-27,10775.269531,10746.892578,10803.976563,10622.921875
2020-09-28,10709.652344,10776.613281,10945.347656,10703.893555
2020-09-29,10844.640625,10709.650391,10860.000977,10649.495117
2020-09-30,10784.491211,10843.871094,10847.256836,10669.321289
2020-10-01,10619.452148,10795.254883,10933.624023,10472.356445
2020-10-02,10575.974609,10619.821289,10657.837891,10416.689453
2020-10-03,10549.329102,10575.100586,10598.94043,10511.129883
2020-10-04,10669.583008,10550.44043,10686.0,10534.391602
2020-10-05,10793.339844,10676.529297,10793.507813,10634.600586
2020-10-06,10604.40625,10796.306641,10797.578125,10528.890625
2020-10-07,10668.96875,10603.355469,10680.507813,10562.506836
2020-10-08,10915.685547,10669.371094,10945.737305,10562.606445
2020-10-09,11064.458008,10927.913086,11102.671875,10846.850586
2020-10-10,11296.361328,11059.142578,11442.210938,11056.94043
2020-10-11,11384.181641,11296.082031,11428.813477,11288.62793
2020-10-12,11555.363281,11392.635742,11698.467773,11240.686523
2020-10-13,11425.899414,11548.719727,11548.984375,11321.224609
2020-10-14,11429.506836,11429.047852,11539.977539,11307.831055
2020-10-15,11495.349609,11426.602539,11569.914063,11303.603516
2020-10-16,11322.123047,11502.828125,11540.061523,11223.012695
2020-10-17,11358.101563,11322.123047,11386.261719,11285.345703
2020-10-18,11483.359375,11355.982422,11483.359375,11347.578125
2020-10-19,11742.037109,11495.038086,11799.092773,11408.290039
2020-10-20,11916.334961,11745.974609,11999.917969,11681.480469
2020-10-21,12823.689453,11913.077148,13184.566406,11900.928711
2020-10-22,12965.891602,12801.635742,13161.59375,12717.09375
2020-10-23,12931.539063,12971.548828,13015.961914,12752.647461
2020-10-24,13108.0625,12931.574219,13145.066406,12885.74707
2020-10-25,13031.173828,13108.063477,13329.183594,12910.061523
2020-10-26,13075.248047,13031.201172,13225.297852,12822.382813
2020-10-27,13654.21875,13075.242188,13759.668945,13060.837891
2020-10-28,13271.285156,13654.214844,13837.695313,12932.250977
2020-10-29,13437.882813,13271.298828,13612.047852,12980.05957
2020-10-30,13546.522461,13437.874023,13651.516602,13136.198242
2020-10-31,13780.995117,13546.532227,14028.213867,13457.530273
2020-11-01,13737.109375,13780.995117,13862.033203,13628.37793
2020-11-02,13550.489258,13737.032227,13808.323242,13243.160156
2020-11-03,13950.300781,13550.451172,13984.981445,13325.441406
2020-11-04,14133.707031,13950.488281,14218.766602,13580.47168
2020-11-05,15579.848633,14133.733398,15706.404297,14102.088867
2020-11-06,15565.880859,15579.729492,15903.4375,15226.839844
2020-11-07,14833.753906,15565.880859,15737.095703,14423.203125
2020-11-08,15479.567383,14833.753906,15637.320313,14744.110352
2020-11-09,15332.31543,15479.595703,15785.136719,14865.529297
2020-11-10,15290.902344,15332.350586,15450.329102,15124.959961
2020-11-11,15701.339844,15290.90918,15916.260742,15290.006836
2020-11-12,16276.34375,15701.298828,16305.003906,15534.771484
2020-11-13,16317.808594,16276.44043,16463.177734,15992.152344
2020-11-14,16068.138672,16317.808594,16317.808594,15749.193359
2020-11-15,15955.587891,16068.139648,16123.110352,15793.53418
2020-11-16,16716.111328,15955.577148,16816.181641,15880.706055
2020-11-17,17645.40625,16685.691406,17782.919922,16564.544922
2020-11-18,17804.005859,17645.191406,18393.949219,17352.90625
2020-11-19,17817.089844,17803.861328,18119.546875,17382.554688
2020-11-20,18621.314453,17817.083984,18773.226563,17765.794922
2020-11-21,18642.232422,18621.316406,18936.621094,18444.359375
2020-11-22,18370.001953,18642.232422,18688.96875,17671.384766
2020-11-23,18364.121094,18370.017578,18711.425781,18000.796875
2020-11-24,19107.464844,18365.015625,19348.271484,18128.65625
2020-11-25,18732.121094,19104.410156,19390.964844,18581.146484
2020-11-26,17150.623047,18729.839844,18866.285156,16351.035156
2020-11-27,17108.402344,17153.914063,17445.023438,16526.423828
2020-11-28,17717.414063,17112.933594,17853.939453,16910.652344
2020-11-29,18177.484375,17719.634766,18283.628906,17559.117188
2020-11-30,19625.835938,18178.322266,19749.263672,18178.322266
2020-12-01,18802.998047,19633.769531,19845.974609,18321.921875
2020-12-02,19201.091797,18801.744141,19308.330078,18347.71875
2020-12-03,19445.398438,19205.925781,19566.191406,18925.785156
2020-12-04,18699.765625,19446.966797,19511.404297,18697.193359
2020-12-05,19154.230469,18698.384766,19160.449219,18590.193359
2020-12-06,19345.121094,19154.179688,19390.5,18897.894531
2020-12-07,19191.630859,19343.128906,19411.828125,18931.142578
2020-12-08,18321.144531,19191.529297,19283.478516,18269.945313
2020-12-09,18553.916016,18320.884766,18626.292969,17935.546875
2020-12-10,18264.992188,18553.298828,18553.298828,17957.064453
2020-12-11,18058.904297,18263.929688,18268.453125,17619.533203
2020-12-12,18803.65625,18051.320313,18919.550781,18046.041016
2020-12-13,19142.382813,18806.765625,19381.535156,18734.332031
2020-12-14,19246.644531,19144.492188,19305.099609,19012.708984
2020-12-15,19417.076172,19246.919922,19525.007813,19079.841797
2020-12-16,21310.597656,19418.818359,21458.908203,19298.316406
2020-12-17,22805.162109,21308.351563,23642.660156,21234.675781
2020-12-18,23137.960938,22806.796875,23238.601563,22399.8125
2020-12-19,23869.832031,23132.865234,24085.855469,22826.472656
2020-12-20,23477.294922,23861.765625,24209.660156,23147.710938
2020-12-21,22803.082031,23474.455078,24059.982422,22159.367188
2020-12-22,23783.029297,22794.039063,23789.902344,22430.605469
2020-12-23,23241.345703,23781.974609,24024.490234,22802.646484
2020-12-24,23735.949219,23240.203125,23768.337891,22777.597656
2020-12-25,24664.791016,23733.570313,24710.101563,23463.673828
2020-12-26,26437.037109,24677.015625,26718.070313,24522.689453
2020-12-27,26272.294922,26439.373047,28288.839844,25922.769531
2020-12-28,27084.808594,26280.822266,27389.111328,26207.640625
2020-12-29,27362.4375,27081.810547,27370.720703,25987.298828
2020-12-30,28840.953125,27360.089844,28937.740234,27360.089844
2020-12-31,29001.720703,28841.574219,29244.876953,28201.992188
2021-01-01,29374.152344,28994.009766,29600.626953,28803.585938
2021-01-02,32127.267578,29376.455078,33155.117188,29091.181641
2021-01-03,32782.023438,32129.408203,34608.558594,32052.316406
2021-01-04,31971.914063,32810.949219,33440.21875,28722.755859
2021-01-05,33992.429688,31977.041016,34437.589844,30221.1875
2021-01-06,36824.363281,34013.613281,36879.699219,33514.035156
2021-01-07,39371.042969,36833.875,40180.367188,36491.191406
2021-01-08,40797.609375,39381.765625,41946.738281,36838.636719
2021-01-09,40254.546875,40788.640625,41436.351563,38980.875
2021-01-10,38356.441406,40254.21875,41420.191406,35984.628906
2021-01-11,35566.65625,38346.53125,38346.53125,30549.599609
2021-01-12,33922.960938,35516.359375,36568.527344,32697.976563
2021-01-13,37316.359375,33915.121094,37599.960938,32584.667969
2021-01-14,39187.328125,37325.109375,39966.40625,36868.5625
2021-01-15,36825.367188,39156.707031,39577.710938,34659.589844
2021-01-16,36178.140625,36821.648438,37864.367188,35633.554688
2021-01-17,35791.277344,36163.648438,36722.351563,34069.320313
2021-01-18,36630.074219,35792.238281,37299.285156,34883.84375
2021-01-19,36069.804688,36642.234375,37755.890625,36069.804688
2021-01-20,35547.75,36050.113281,36378.328125,33570.476563
2021-01-21,30825.699219,35549.398438,35552.679688,30250.75
2021-01-22,33005.761719,30817.625,33811.851563,28953.373047
2021-01-23,32067.642578,32985.757813,33360.976563,31493.160156
2021-01-24,32289.378906,32064.376953,32944.007813,31106.685547
2021-01-25,32366.392578,32285.798828,34802.742188,32087.787109
2021-01-26,32569.849609,32358.613281,32794.550781,31030.265625
2021-01-27,30432.546875,32564.029297,32564.029297,29367.138672
2021-01-28,33466.097656,30441.041016,33858.3125,30023.207031
2021-01-29,34316.386719,34318.671875,38406.261719,32064.814453
2021-01-30,34269.523438,34295.933594,34834.707031,32940.1875
2021-01-31,33114.359375,34270.878906,34288.332031,32270.175781
2021-02-01,33537.175781,33114.578125,34638.214844,32384.228516
2021-02-02,35510.289063,33533.199219,35896.882813,33489.21875
2021-02-03,37472.089844,35510.820313,37480.1875,35443.984375
2021-02-04,36926.066406,37475.105469,38592.175781,36317.5
2021-02-05,38144.308594,36931.546875,38225.90625,36658.761719
2021-02-06,39266.011719,38138.386719,40846.546875,38138.386719
2021-02-07,38903.441406,39250.191406,39621.835938,37446.152344
2021-02-08,46196.464844,38886.828125,46203.929688,38076.324219
2021-02-09,46481.105469,46184.992188,48003.722656,45166.960938
2021-02-10,44918.183594,46469.761719,47145.566406,43881.152344
2021-02-11,47909.332031,44898.710938,48463.46875,44187.761719
2021-02-12,47504.851563,47877.035156,48745.734375,46424.976563
2021-02-13,47105.515625,47491.203125,48047.746094,46392.28125
2021-02-14,48717.289063,47114.507813,49487.640625,47114.507813
2021-02-15,47945.058594,48696.535156,48875.570313,46347.476563
2021-02-16,49199.871094,47944.457031,50341.101563,47201.304688
2021-02-17,52149.007813,49207.277344,52533.914063,49072.378906
2021-02-18,51679.796875,52140.972656,52474.105469,51015.765625
2021-02-19,55888.132813,51675.980469,56113.652344,50937.277344
2021-02-20,56099.519531,55887.335938,57505.226563,54626.558594
2021-02-21,57539.945313,56068.566406,58330.570313,55672.609375
2021-02-22,54207.320313,57532.738281,57533.390625,48967.566406
2021-02-23,48824.425781,54204.929688,54204.929688,45290.589844
2021-02-24,49705.332031,48835.085938,51290.136719,47213.5
2021-02-25,47093.851563,49709.082031,51948.96875,47093.851563
2021-02-26,46339.761719,47180.464844,48370.785156,44454.84375
2021-02-27,46188.453125,46344.773438,48253.269531,45269.027344
2021-02-28,45137.769531,46194.015625,46716.429688,43241.617188
2021-03-01,49631.242188,45159.503906,49784.015625,45115.09375
2021-03-02,48378.988281,49612.105469,50127.511719,47228.84375
2021-03-03,50538.242188,48415.816406,52535.136719,48274.320313
2021-03-04,48561.167969,50522.304688,51735.089844,47656.929688
2021-03-05,48927.304688,48527.03125,49396.429688,46542.515625
2021-03-06,48912.382813,48899.230469,49147.21875,47257.527344
2021-03-07,51206.691406,48918.679688,51384.367188,48918.679688
2021-03-08,52246.523438,51174.117188,52314.070313,49506.054688
2021-03-09,54824.117188,52272.96875,54824.117188,51981.832031
2021-03-10,56008.550781,54824.011719,57258.253906,53290.890625
2021-03-11,57805.121094,55963.179688,58091.0625,54484.59375
2021-03-12,57332.089844,57821.21875,57996.621094,55376.648438
2021-03-13,61243.085938,57343.371094,61683.863281,56217.972656
2021-03-14,59302.316406,61221.132813,61597.917969,59302.316406
2021-03-15,55907.199219,59267.429688,60540.992188,55393.164063
2021-03-16,56804.902344,55840.785156,56833.179688,53555.027344
2021-03-17,58870.894531,56825.828125,58969.816406,54528.628906
